nu_cm1,R_clean,R_noisy
2636.00000000,0.15105558,0.15105558
2637.00000000,0.14979524,0.14979524
2638.00000000,0.14858544,0.14858544
2639.00000000,0.14742755,0.14742755
2640.00000000,0.14632287,0.14632287
2641.00000000,0.14527262,0.14527262
2642.00000000,0.14427799,0.14427799
2643.00000000,0.14334009,0.14334009
2644.00000000,0.14245996,0.14245996
2645.00000000,0.14163860,0.14163860
2646.00000000,0.14087691,0.14087691
2647.00000000,0.14017575,0.14017575
2648.00000000,0.13953590,0.13953590
2649.00000000,0.13895807,0.13895807
2650.00000000,0.13844289,0.13844289
2651.00000000,0.13799095,0.13799095
2652.00000000,0.13760274,0.13760274
2653.00000000,0.13727868,0.13727868
2654.00000000,0.13701913,0.13701913
2655.00000000,0.13682437,0.13682437
2656.00000000,0.13669462,0.13669462
2657.00000000,0.13663000,0.13663000
2658.00000000,0.13663058,0.13663058
2659.00000000,0.13669634,0.13669634
2660.00000000,0.13682721,0.13682721
2661.00000000,0.13702302,0.13702302
2662.00000000,0.13728354,0.13728354
2663.00000000,0.13760847,0.13760847
2664.00000000,0.13799742,0.13799742
2665.00000000,0.13844996,0.13844996
2666.00000000,0.13896556,0.13896556
2667.00000000,0.13954362,0.13954362
2668.00000000,0.14018350,0.14018350
2669.00000000,0.14088445,0.14088445
2670.00000000,0.14164568,0.14164568
2671.00000000,0.14246632,0.14246632
2672.00000000,0.14334544,0.14334544
2673.00000000,0.14428203,0.14428203
2674.00000000,0.14527504,0.14527504
2675.00000000,0.14632333,0.14632333
2676.00000000,0.14742572,0.14742572
2677.00000000,0.14858096,0.14858096
2678.00000000,0.14978774,0.14978774
2679.00000000,0.15104469,0.15104469
2680.00000000,0.15235039,0.15235039
2681.00000000,0.15370337,0.15370337
2682.00000000,0.15510208,0.15510208
2683.00000000,0.15654497,0.15654497
2684.00000000,0.15803038,0.15803038
2685.00000000,0.15955665,0.15955665
2686.00000000,0.16112206,0.16112206
2687.00000000,0.16272483,0.16272483
2688.00000000,0.16436316,0.16436316
2689.00000000,0.16603520,0.16603520
2690.00000000,0.16773906,0.16773906
2691.00000000,0.16947284,0.16947284
2692.00000000,0.17123456,0.17123456
2693.00000000,0.17302225,0.17302225
2694.00000000,0.17483390,0.17483390
2695.00000000,0.17666747,0.17666747
2696.00000000,0.17852089,0.17852089
2697.00000000,0.18039207,0.18039207
2698.00000000,0.18227892,0.18227892
2699.00000000,0.18417931,0.18417931
2700.00000000,0.18609111,0.18609111
2701.00000000,0.18801217,0.18801217
2702.00000000,0.18994032,0.18994032
2703.00000000,0.19187341,0.19187341
2704.00000000,0.19380926,0.19380926
2705.00000000,0.19574570,0.19574570
2706.00000000,0.19768056,0.19768056
2707.00000000,0.19961167,0.19961167
2708.00000000,0.20153686,0.20153686
2709.00000000,0.20345397,0.20345397
2710.00000000,0.20536086,0.20536086
2711.00000000,0.20725538,0.20725538
2712.00000000,0.20913542,0.20913542
2713.00000000,0.21099887,0.21099887
2714.00000000,0.21284364,0.21284364
2715.00000000,0.21466768,0.21466768
2716.00000000,0.21646893,0.21646893
2717.00000000,0.21824539,0.21824539
2718.00000000,0.21999506,0.21999506
2719.00000000,0.22171601,0.22171601
2720.00000000,0.22340629,0.22340629
2721.00000000,0.22506402,0.22506402
2722.00000000,0.22668737,0.22668737
2723.00000000,0.22827450,0.22827450
2724.00000000,0.22982366,0.22982366
2725.00000000,0.23133311,0.23133311
2726.00000000,0.23280118,0.23280118
2727.00000000,0.23422624,0.23422624
2728.00000000,0.23560668,0.23560668
2729.00000000,0.23694099,0.23694099
2730.00000000,0.23822767,0.23822767
2731.00000000,0.23946531,0.23946531
2732.00000000,0.24065252,0.24065252
2733.00000000,0.24178799,0.24178799
2734.00000000,0.24287046,0.24287046
2735.00000000,0.24389873,0.24389873
2736.00000000,0.24487167,0.24487167
2737.00000000,0.24578820,0.24578820
2738.00000000,0.24664732,0.24664732
2739.00000000,0.24744807,0.24744807
2740.00000000,0.24818959,0.24818959
2741.00000000,0.24887104,0.24887104
2742.00000000,0.24949170,0.24949170
2743.00000000,0.25005087,0.25005087
2744.00000000,0.25054797,0.25054797
2745.00000000,0.25098244,0.25098244
2746.00000000,0.25135382,0.25135382
2747.00000000,0.25166172,0.25166172
2748.00000000,0.25190580,0.25190580
2749.00000000,0.25208583,0.25208583
2750.00000000,0.25220161,0.25220161
2751.00000000,0.25225304,0.25225304
2752.00000000,0.25224008,0.25224008
2753.00000000,0.25216277,0.25216277
2754.00000000,0.25202122,0.25202122
2755.00000000,0.25181560,0.25181560
2756.00000000,0.25154618,0.25154618
2757.00000000,0.25121327,0.25121327
2758.00000000,0.25081726,0.25081726
2759.00000000,0.25035863,0.25035863
2760.00000000,0.24983792,0.24983792
2761.00000000,0.24925572,0.24925572
2762.00000000,0.24861271,0.24861271
2763.00000000,0.24790964,0.24790964
2764.00000000,0.24714731,0.24714731
2765.00000000,0.24632660,0.24632660
2766.00000000,0.24544845,0.24544845
2767.00000000,0.24451388,0.24451388
2768.00000000,0.24352394,0.24352394
2769.00000000,0.24247977,0.24247977
2770.00000000,0.24138256,0.24138256
2771.00000000,0.24023356,0.24023356
2772.00000000,0.23903408,0.23903408
2773.00000000,0.23778548,0.23778548
2774.00000000,0.23648918,0.23648918
2775.00000000,0.23514667,0.23514667
2776.00000000,0.23375945,0.23375945
2777.00000000,0.23232911,0.23232911
2778.00000000,0.23085726,0.23085726
2779.00000000,0.22934558,0.22934558
2780.00000000,0.22779577,0.22779577
2781.00000000,0.22620960,0.22620960
2782.00000000,0.22458885,0.22458885
2783.00000000,0.22293536,0.22293536
2784.00000000,0.22125101,0.22125101
2785.00000000,0.21953768,0.21953768
2786.00000000,0.21779733,0.21779733
2787.00000000,0.21603191,0.21603191
2788.00000000,0.21424342,0.21424342
2789.00000000,0.21243387,0.21243387
2790.00000000,0.21060532,0.21060532
2791.00000000,0.20875981,0.20875981
2792.00000000,0.20689944,0.20689944
2793.00000000,0.20502629,0.20502629
2794.00000000,0.20314249,0.20314249
2795.00000000,0.20125015,0.20125015
2796.00000000,0.19935140,0.19935140
2797.00000000,0.19744838,0.19744838
2798.00000000,0.19554323,0.19554323
2799.00000000,0.19363810,0.19363810
2800.00000000,0.19173514,0.19173514
2801.00000000,0.18983647,0.18983647
2802.00000000,0.18794424,0.18794424
2803.00000000,0.18606057,0.18606057
2804.00000000,0.18418758,0.18418758
2805.00000000,0.18232738,0.18232738
2806.00000000,0.18048205,0.18048205
2807.00000000,0.17865366,0.17865366
2808.00000000,0.17684428,0.17684428
2809.00000000,0.17505592,0.17505592
2810.00000000,0.17329061,0.17329061
2811.00000000,0.17155031,0.17155031
2812.00000000,0.16983698,0.16983698
2813.00000000,0.16815254,0.16815254
2814.00000000,0.16649888,0.16649888
2815.00000000,0.16487785,0.16487785
2816.00000000,0.16329127,0.16329127
2817.00000000,0.16174091,0.16174091
2818.00000000,0.16022852,0.16022852
2819.00000000,0.15875578,0.15875578
2820.00000000,0.15732434,0.15732434
2821.00000000,0.15593581,0.15593581
2822.00000000,0.15459174,0.15459174
2823.00000000,0.15329362,0.15329362
2824.00000000,0.15204291,0.15204291
2825.00000000,0.15084101,0.15084101
2826.00000000,0.14968926,0.14968926
2827.00000000,0.14858894,0.14858894
2828.00000000,0.14754129,0.14754129
2829.00000000,0.14654747,0.14654747
2830.00000000,0.14560858,0.14560858
2831.00000000,0.14472568,0.14472568
2832.00000000,0.14389974,0.14389974
2833.00000000,0.14313169,0.14313169
2834.00000000,0.14242238,0.14242238
2835.00000000,0.14177259,0.14177259
2836.00000000,0.14118305,0.14118305
2837.00000000,0.14065440,0.14065440
2838.00000000,0.14018724,0.14018724
2839.00000000,0.13978208,0.13978208
2840.00000000,0.13943936,0.13943936
2841.00000000,0.13915946,0.13915946
2842.00000000,0.13894268,0.13894268
2843.00000000,0.13878927,0.13878927
2844.00000000,0.13869937,0.13869937
2845.00000000,0.13867309,0.13867309
2846.00000000,0.13871044,0.13871044
2847.00000000,0.13881138,0.13881138
2848.00000000,0.13897578,0.13897578
2849.00000000,0.13920345,0.13920345
2850.00000000,0.13949412,0.13949412
2851.00000000,0.13984746,0.13984746
2852.00000000,0.14026307,0.14026307
2853.00000000,0.14074048,0.14074048
2854.00000000,0.14127913,0.14127913
2855.00000000,0.14187841,0.14187841
2856.00000000,0.14253766,0.14253766
2857.00000000,0.14325612,0.14325612
2858.00000000,0.14403297,0.14403297
2859.00000000,0.14486735,0.14486735
2860.00000000,0.14575830,0.14575830
2861.00000000,0.14670483,0.14670483
2862.00000000,0.14770586,0.14770586
2863.00000000,0.14876027,0.14876027
2864.00000000,0.14986688,0.14986688
2865.00000000,0.15102442,0.15102442
2866.00000000,0.15223161,0.15223161
2867.00000000,0.15348709,0.15348709
2868.00000000,0.15478943,0.15478943
2869.00000000,0.15613719,0.15613719
2870.00000000,0.15752884,0.15752884
2871.00000000,0.15896282,0.15896282
2872.00000000,0.16043753,0.16043753
2873.00000000,0.16195130,0.16195130
2874.00000000,0.16350245,0.16350245
2875.00000000,0.16508922,0.16508922
2876.00000000,0.16670984,0.16670984
2877.00000000,0.16836249,0.16836249
2878.00000000,0.17004533,0.17004533
2879.00000000,0.17175645,0.17175645
2880.00000000,0.17349396,0.17349396
2881.00000000,0.17525590,0.17525590
2882.00000000,0.17704029,0.17704029
2883.00000000,0.17884515,0.17884515
2884.00000000,0.18066845,0.18066845
2885.00000000,0.18250815,0.18250815
2886.00000000,0.18436219,0.18436219
2887.00000000,0.18622850,0.18622850
2888.00000000,0.18810500,0.18810500
2889.00000000,0.18998958,0.18998958
2890.00000000,0.19188014,0.19188014
2891.00000000,0.19377456,0.19377456
2892.00000000,0.19567074,0.19567074
2893.00000000,0.19756655,0.19756655
2894.00000000,0.19945987,0.19945987
2895.00000000,0.20134860,0.20134860
2896.00000000,0.20323062,0.20323062
2897.00000000,0.20510383,0.20510383
2898.00000000,0.20696615,0.20696615
2899.00000000,0.20881549,0.20881549
2900.00000000,0.21064980,0.21064980
2901.00000000,0.21246704,0.21246704
2902.00000000,0.21426516,0.21426516
2903.00000000,0.21604218,0.21604218
2904.00000000,0.21779612,0.21779612
2905.00000000,0.21952501,0.21952501
2906.00000000,0.22122695,0.22122695
2907.00000000,0.22290002,0.22290002
2908.00000000,0.22454238,0.22454238
2909.00000000,0.22615219,0.22615219
2910.00000000,0.22772767,0.22772767
2911.00000000,0.22926706,0.22926706
2912.00000000,0.23076866,0.23076866
2913.00000000,0.23223080,0.23223080
2914.00000000,0.23365185,0.23365185
2915.00000000,0.23503025,0.23503025
2916.00000000,0.23636446,0.23636446
2917.00000000,0.23765300,0.23765300
2918.00000000,0.23889444,0.23889444
2919.00000000,0.24008742,0.24008742
2920.00000000,0.24123061,0.24123061
2921.00000000,0.24232275,0.24232275
2922.00000000,0.24336263,0.24336263
2923.00000000,0.24434911,0.24434911
2924.00000000,0.24528110,0.24528110
2925.00000000,0.24615757,0.24615757
2926.00000000,0.24697756,0.24697756
2927.00000000,0.24774016,0.24774016
2928.00000000,0.24844455,0.24844455
2929.00000000,0.24908995,0.24908995
2930.00000000,0.24967565,0.24967565
2931.00000000,0.25020102,0.25020102
2932.00000000,0.25066549,0.25066549
2933.00000000,0.25106855,0.25106855
2934.00000000,0.25140978,0.25140978
2935.00000000,0.25168880,0.25168880
2936.00000000,0.25190533,0.25190533
2937.00000000,0.25205913,0.25205913
2938.00000000,0.25215006,0.25215006
2939.00000000,0.25217804,0.25217804
2940.00000000,0.25214303,0.25214303
2941.00000000,0.25204512,0.25204512
2942.00000000,0.25188441,0.25188441
2943.00000000,0.25166111,0.25166111
2944.00000000,0.25137549,0.25137549
2945.00000000,0.25102788,0.25102788
2946.00000000,0.25061868,0.25061868
2947.00000000,0.25014838,0.25014838
2948.00000000,0.24961752,0.24961752
2949.00000000,0.24902670,0.24902670
2950.00000000,0.24837660,0.24837660
2951.00000000,0.24766797,0.24766797
2952.00000000,0.24690162,0.24690162
2953.00000000,0.24607841,0.24607841
2954.00000000,0.24519929,0.24519929
2955.00000000,0.24426525,0.24426525
2956.00000000,0.24327736,0.24327736
2957.00000000,0.24223672,0.24223672
2958.00000000,0.24114453,0.24114453
2959.00000000,0.24000201,0.24000201
2960.00000000,0.23881046,0.23881046
2961.00000000,0.23757123,0.23757123
2962.00000000,0.23628571,0.23628571
2963.00000000,0.23495535,0.23495535
2964.00000000,0.23358166,0.23358166
2965.00000000,0.23216617,0.23216617
2966.00000000,0.23071050,0.23071050
2967.00000000,0.22921627,0.22921627
2968.00000000,0.22768517,0.22768517
2969.00000000,0.22611892,0.22611892
2970.00000000,0.22451928,0.22451928
2971.00000000,0.22288806,0.22288806
2972.00000000,0.22122707,0.22122707
2973.00000000,0.21953820,0.21953820
2974.00000000,0.21782334,0.21782334
2975.00000000,0.21608441,0.21608441
2976.00000000,0.21432336,0.21432336
2977.00000000,0.21254218,0.21254218
2978.00000000,0.21074286,0.21074286
2979.00000000,0.20892741,0.20892741
2980.00000000,0.20709788,0.20709788
2981.00000000,0.20525632,0.20525632
2982.00000000,0.20340478,0.20340478
2983.00000000,0.20154535,0.20154535
2984.00000000,0.19968010,0.19968010
2985.00000000,0.19781113,0.19781113
2986.00000000,0.19594053,0.19594053
2987.00000000,0.19407039,0.19407039
2988.00000000,0.19220281,0.19220281
2989.00000000,0.19033988,0.19033988
2990.00000000,0.18848367,0.18848367
2991.00000000,0.18663627,0.18663627
2992.00000000,0.18479975,0.18479975
2993.00000000,0.18297615,0.18297615
2994.00000000,0.18116752,0.18116752
2995.00000000,0.17937587,0.17937587
2996.00000000,0.17760321,0.17760321
2997.00000000,0.17585152,0.17585152
2998.00000000,0.17412276,0.17412276
2999.00000000,0.17241885,0.17241885
3000.00000000,0.17074169,0.17074169
3001.00000000,0.16909317,0.16909317
3002.00000000,0.16747512,0.16747512
3003.00000000,0.16588934,0.16588934
3004.00000000,0.16433761,0.16433761
3005.00000000,0.16282165,0.16282165
3006.00000000,0.16134316,0.16134316
3007.00000000,0.15990378,0.15990378
3008.00000000,0.15850511,0.15850511
3009.00000000,0.15714872,0.15714872
3010.00000000,0.15583612,0.15583612
3011.00000000,0.15456876,0.15456876
3012.00000000,0.15334806,0.15334806
3013.00000000,0.15217537,0.15217537
3014.00000000,0.15105201,0.15105201
3015.00000000,0.14997921,0.14997921
3016.00000000,0.14895818,0.14895818
3017.00000000,0.14799004,0.14799004
3018.00000000,0.14707588,0.14707588
3019.00000000,0.14621670,0.14621670
3020.00000000,0.14541346,0.14541346
3021.00000000,0.14466705,0.14466705
3022.00000000,0.14397829,0.14397829
3023.00000000,0.14334795,0.14334795
3024.00000000,0.14277673,0.14277673
3025.00000000,0.14226526,0.14226526
3026.00000000,0.14181409,0.14181409
3027.00000000,0.14142373,0.14142373
3028.00000000,0.14109461,0.14109461
3029.00000000,0.14082708,0.14082708
3030.00000000,0.14062145,0.14062145
3031.00000000,0.14047792,0.14047792
3032.00000000,0.14039665,0.14039665
3033.00000000,0.14037773,0.14037773
3034.00000000,0.14042117,0.14042117
3035.00000000,0.14052692,0.14052692
3036.00000000,0.14069484,0.14069484
3037.00000000,0.14092475,0.14092475
3038.00000000,0.14121639,0.14121639
3039.00000000,0.14156941,0.14156941
3040.00000000,0.14198342,0.14198342
3041.00000000,0.14245795,0.14245795
3042.00000000,0.14299246,0.14299246
3043.00000000,0.14358636,0.14358636
3044.00000000,0.14423896,0.14423896
3045.00000000,0.14494955,0.14494955
3046.00000000,0.14571731,0.14571731
3047.00000000,0.14654139,0.14654139
3048.00000000,0.14742086,0.14742086
3049.00000000,0.14835473,0.14835473
3050.00000000,0.14934196,0.14934196
3051.00000000,0.15038144,0.15038144
3052.00000000,0.15147200,0.15147200
3053.00000000,0.15261243,0.15261243
3054.00000000,0.15380145,0.15380145
3055.00000000,0.15503772,0.15503772
3056.00000000,0.15631987,0.15631987
3057.00000000,0.15764646,0.15764646
3058.00000000,0.15901600,0.15901600
3059.00000000,0.16042698,0.16042698
3060.00000000,0.16187780,0.16187780
3061.00000000,0.16336685,0.16336685
3062.00000000,0.16489246,0.16489246
3063.00000000,0.16645294,0.16645294
3064.00000000,0.16804654,0.16804654
3065.00000000,0.16967148,0.16967148
3066.00000000,0.17132595,0.17132595
3067.00000000,0.17300810,0.17300810
3068.00000000,0.17471605,0.17471605
3069.00000000,0.17644791,0.17644791
3070.00000000,0.17820174,0.17820174
3071.00000000,0.17997559,0.17997559
3072.00000000,0.18176747,0.18176747
3073.00000000,0.18357540,0.18357540
3074.00000000,0.18539735,0.18539735
3075.00000000,0.18723130,0.18723130
3076.00000000,0.18907521,0.18907521
3077.00000000,0.19092702,0.19092702
3078.00000000,0.19278467,0.19278467
3079.00000000,0.19464610,0.19464610
3080.00000000,0.19650923,0.19650923
3081.00000000,0.19837199,0.19837199
3082.00000000,0.20023230,0.20023230
3083.00000000,0.20208811,0.20208811
3084.00000000,0.20393733,0.20393733
3085.00000000,0.20577793,0.20577793
3086.00000000,0.20760785,0.20760785
3087.00000000,0.20942507,0.20942507
3088.00000000,0.21122755,0.21122755
3089.00000000,0.21301330,0.21301330
3090.00000000,0.21478034,0.21478034
3091.00000000,0.21652670,0.21652670
3092.00000000,0.21825045,0.21825045
3093.00000000,0.21994967,0.21994967
3094.00000000,0.22162248,0.22162248
3095.00000000,0.22326702,0.22326702
3096.00000000,0.22488147,0.22488147
3097.00000000,0.22646404,0.22646404
3098.00000000,0.22801298,0.22801298
3099.00000000,0.22952656,0.22952656
3100.00000000,0.23100312,0.23100312
3101.00000000,0.23244102,0.23244102
3102.00000000,0.23383866,0.23383866
3103.00000000,0.23519451,0.23519451
3104.00000000,0.23650706,0.23650706
3105.00000000,0.23777486,0.23777486
3106.00000000,0.23899651,0.23899651
3107.00000000,0.24017066,0.24017066
3108.00000000,0.24129602,0.24129602
3109.00000000,0.24237134,0.24237134
3110.00000000,0.24339544,0.24339544
3111.00000000,0.24436720,0.24436720
3112.00000000,0.24528554,0.24528554
3113.00000000,0.24614945,0.24614945
3114.00000000,0.24695798,0.24695798
3115.00000000,0.24771025,0.24771025
3116.00000000,0.24840544,0.24840544
3117.00000000,0.24904278,0.24904278
3118.00000000,0.24962157,0.24962157
3119.00000000,0.25014119,0.25014119
3120.00000000,0.25060107,0.25060107
3121.00000000,0.25100072,0.25100072
3122.00000000,0.25133969,0.25133969
3123.00000000,0.25161764,0.25161764
3124.00000000,0.25183426,0.25183426
3125.00000000,0.25198933,0.25198933
3126.00000000,0.25208269,0.25208269
3127.00000000,0.25211425,0.25211425
3128.00000000,0.25208400,0.25208400
3129.00000000,0.25199196,0.25199196
3130.00000000,0.25183828,0.25183828
3131.00000000,0.25162312,0.25162312
3132.00000000,0.25134676,0.25134676
3133.00000000,0.25100949,0.25100949
3134.00000000,0.25061173,0.25061173
3135.00000000,0.25015392,0.25015392
3136.00000000,0.24963659,0.24963659
3137.00000000,0.24906033,0.24906033
3138.00000000,0.24842579,0.24842579
3139.00000000,0.24773370,0.24773370
3140.00000000,0.24698484,0.24698484
3141.00000000,0.24618005,0.24618005
3142.00000000,0.24532025,0.24532025
3143.00000000,0.24440641,0.24440641
3144.00000000,0.24343955,0.24343955
3145.00000000,0.24242078,0.24242078
3146.00000000,0.24135122,0.24135122
3147.00000000,0.24023209,0.24023209
3148.00000000,0.23906465,0.23906465
3149.00000000,0.23785021,0.23785021
3150.00000000,0.23659012,0.23659012
3151.00000000,0.23528581,0.23528581
3152.00000000,0.23393874,0.23393874
3153.00000000,0.23255042,0.23255042
3154.00000000,0.23112241,0.23112241
3155.00000000,0.22965630,0.22965630
3156.00000000,0.22815374,0.22815374
3157.00000000,0.22661641,0.22661641
3158.00000000,0.22504603,0.22504603
3159.00000000,0.22344436,0.22344436
3160.00000000,0.22181319,0.22181319
3161.00000000,0.22015435,0.22015435
3162.00000000,0.21846968,0.21846968
3163.00000000,0.21676109,0.21676109
3164.00000000,0.21503046,0.21503046
3165.00000000,0.21327974,0.21327974
3166.00000000,0.21151089,0.21151089
3167.00000000,0.20972587,0.20972587
3168.00000000,0.20792668,0.20792668
3169.00000000,0.20611533,0.20611533
3170.00000000,0.20429385,0.20429385
3171.00000000,0.20246426,0.20246426
3172.00000000,0.20062860,0.20062860
3173.00000000,0.19878893,0.19878893
3174.00000000,0.19694729,0.19694729
3175.00000000,0.19510574,0.19510574
3176.00000000,0.19326634,0.19326634
3177.00000000,0.19143112,0.19143112
3178.00000000,0.18960214,0.18960214
3179.00000000,0.18778144,0.18778144
3180.00000000,0.18597104,0.18597104
3181.00000000,0.18417296,0.18417296
3182.00000000,0.18238920,0.18238920
3183.00000000,0.18062175,0.18062175
3184.00000000,0.17887258,0.17887258
3185.00000000,0.17714363,0.17714363
3186.00000000,0.17543682,0.17543682
3187.00000000,0.17375407,0.17375407
3188.00000000,0.17209723,0.17209723
3189.00000000,0.17046816,0.17046816
3190.00000000,0.16886866,0.16886866
3191.00000000,0.16730051,0.16730051
3192.00000000,0.16576545,0.16576545
3193.00000000,0.16426520,0.16426520
3194.00000000,0.16280142,0.16280142
3195.00000000,0.16137573,0.16137573
3196.00000000,0.15998972,0.15998972
3197.00000000,0.15864492,0.15864492
3198.00000000,0.15734284,0.15734284
3199.00000000,0.15608491,0.15608491
3200.00000000,0.15487254,0.15487254
3201.00000000,0.15370706,0.15370706
3202.00000000,0.15258977,0.15258977
3203.00000000,0.15152191,0.15152191
3204.00000000,0.15050466,0.15050466
3205.00000000,0.14953915,0.14953915
3206.00000000,0.14862645,0.14862645
3207.00000000,0.14776757,0.14776757
3208.00000000,0.14696346,0.14696346
3209.00000000,0.14621500,0.14621500
3210.00000000,0.14552304,0.14552304
3211.00000000,0.14488832,0.14488832
3212.00000000,0.14431155,0.14431155
3213.00000000,0.14379337,0.14379337
3214.00000000,0.14333435,0.14333435
3215.00000000,0.14293499,0.14293499
3216.00000000,0.14259573,0.14259573
3217.00000000,0.14231695,0.14231695
3218.00000000,0.14209894,0.14209894
3219.00000000,0.14194195,0.14194195
3220.00000000,0.14184613,0.14184613
3221.00000000,0.14181160,0.14181160
3222.00000000,0.14183839,0.14183839
3223.00000000,0.14192645,0.14192645
3224.00000000,0.14207569,0.14207569
3225.00000000,0.14228594,0.14228594
3226.00000000,0.14255695,0.14255695
3227.00000000,0.14288841,0.14288841
3228.00000000,0.14327996,0.14327996
3229.00000000,0.14373115,0.14373115
3230.00000000,0.14424148,0.14424148
3231.00000000,0.14481037,0.14481037
3232.00000000,0.14543718,0.14543718
3233.00000000,0.14612122,0.14612122
3234.00000000,0.14686171,0.14686171
3235.00000000,0.14765783,0.14765783
3236.00000000,0.14850869,0.14850869
3237.00000000,0.14941333,0.14941333
3238.00000000,0.15037076,0.15037076
3239.00000000,0.15137989,0.15137989
3240.00000000,0.15243960,0.15243960
3241.00000000,0.15354872,0.15354872
3242.00000000,0.15470600,0.15470600
3243.00000000,0.15591015,0.15591015
3244.00000000,0.15715984,0.15715984
3245.00000000,0.15845366,0.15845366
3246.00000000,0.15979019,0.15979019
3247.00000000,0.16116792,0.16116792
3248.00000000,0.16258533,0.16258533
3249.00000000,0.16404083,0.16404083
3250.00000000,0.16553282,0.16553282
3251.00000000,0.16705962,0.16705962
3252.00000000,0.16861955,0.16861955
3253.00000000,0.17021086,0.17021086
3254.00000000,0.17183178,0.17183178
3255.00000000,0.17348051,0.17348051
3256.00000000,0.17515523,0.17515523
3257.00000000,0.17685407,0.17685407
3258.00000000,0.17857513,0.17857513
3259.00000000,0.18031652,0.18031652
3260.00000000,0.18207629,0.18207629
3261.00000000,0.18385248,0.18385248
3262.00000000,0.18564314,0.18564314
3263.00000000,0.18744626,0.18744626
3264.00000000,0.18925985,0.18925985
3265.00000000,0.19108189,0.19108189
3266.00000000,0.19291037,0.19291037
3267.00000000,0.19474324,0.19474324
3268.00000000,0.19657849,0.19657849
3269.00000000,0.19841407,0.19841407
3270.00000000,0.20024794,0.20024794
3271.00000000,0.20207808,0.20207808
3272.00000000,0.20390246,0.20390246
3273.00000000,0.20571904,0.20571904
3274.00000000,0.20752583,0.20752583
3275.00000000,0.20932081,0.20932081
3276.00000000,0.21110199,0.21110199
3277.00000000,0.21286741,0.21286741
3278.00000000,0.21461511,0.21461511
3279.00000000,0.21634316,0.21634316
3280.00000000,0.21804963,0.21804963
3281.00000000,0.21973265,0.21973265
3282.00000000,0.22139034,0.22139034
3283.00000000,0.22302088,0.22302088
3284.00000000,0.22462246,0.22462246
3285.00000000,0.22619332,0.22619332
3286.00000000,0.22773170,0.22773170
3287.00000000,0.22923592,0.22923592
3288.00000000,0.23070431,0.23070431
3289.00000000,0.23213525,0.23213525
3290.00000000,0.23352715,0.23352715
3291.00000000,0.23487849,0.23487849
3292.00000000,0.23618777,0.23618777
3293.00000000,0.23745354,0.23745354
3294.00000000,0.23867441,0.23867441
3295.00000000,0.23984904,0.23984904
3296.00000000,0.24097613,0.24097613
3297.00000000,0.24205444,0.24205444
3298.00000000,0.24308278,0.24308278
3299.00000000,0.24406001,0.24406001
3300.00000000,0.24498508,0.24498508
3301.00000000,0.24585696,0.24585696
3302.00000000,0.24667469,0.24667469
3303.00000000,0.24743737,0.24743737
3304.00000000,0.24814418,0.24814418
3305.00000000,0.24879434,0.24879434
3306.00000000,0.24938713,0.24938713
3307.00000000,0.24992191,0.24992191
3308.00000000,0.25039811,0.25039811
3309.00000000,0.25081520,0.25081520
3310.00000000,0.25117273,0.25117273
3311.00000000,0.25147031,0.25147031
3312.00000000,0.25170764,0.25170764
3313.00000000,0.25188445,0.25188445
3314.00000000,0.25200057,0.25200057
3315.00000000,0.25205587,0.25205587
3316.00000000,0.25205031,0.25205031
3317.00000000,0.25198391,0.25198391
3318.00000000,0.25185674,0.25185674
3319.00000000,0.25166898,0.25166898
3320.00000000,0.25142083,0.25142083
3321.00000000,0.25111258,0.25111258
3322.00000000,0.25074459,0.25074459
3323.00000000,0.25031729,0.25031729
3324.00000000,0.24983114,0.24983114
3325.00000000,0.24928671,0.24928671
3326.00000000,0.24868462,0.24868462
3327.00000000,0.24802554,0.24802554
3328.00000000,0.24731021,0.24731021
3329.00000000,0.24653945,0.24653945
3330.00000000,0.24571412,0.24571412
3331.00000000,0.24483514,0.24483514
3332.00000000,0.24390350,0.24390350
3333.00000000,0.24292026,0.24292026
3334.00000000,0.24188650,0.24188650
3335.00000000,0.24080339,0.24080339
3336.00000000,0.23967214,0.23967214
3337.00000000,0.23849402,0.23849402
3338.00000000,0.23727035,0.23727035
3339.00000000,0.23600248,0.23600248
3340.00000000,0.23469185,0.23469185
3341.00000000,0.23333991,0.23333991
3342.00000000,0.23194817,0.23194817
3343.00000000,0.23051819,0.23051819
3344.00000000,0.22905156,0.22905156
3345.00000000,0.22754993,0.22754993
3346.00000000,0.22601495,0.22601495
3347.00000000,0.22444836,0.22444836
3348.00000000,0.22285188,0.22285188
3349.00000000,0.22122731,0.22122731
3350.00000000,0.21957645,0.21957645
3351.00000000,0.21790113,0.21790113
3352.00000000,0.21620324,0.21620324
3353.00000000,0.21448465,0.21448465
3354.00000000,0.21274729,0.21274729
3355.00000000,0.21099308,0.21099308
3356.00000000,0.20922397,0.20922397
3357.00000000,0.20744194,0.20744194
3358.00000000,0.20564897,0.20564897
3359.00000000,0.20384705,0.20384705
3360.00000000,0.20203819,0.20203819
3361.00000000,0.20022440,0.20022440
3362.00000000,0.19840769,0.19840769
3363.00000000,0.19659009,0.19659009
3364.00000000,0.19477361,0.19477361
3365.00000000,0.19296027,0.19296027
3366.00000000,0.19115209,0.19115209
3367.00000000,0.18935107,0.18935107
3368.00000000,0.18755923,0.18755923
3369.00000000,0.18577854,0.18577854
3370.00000000,0.18401098,0.18401098
