nu_cm1,R_clean,R_noisy
2636.00000000,0.16156931,0.16156931
2637.00000000,0.15999751,0.15999751
2638.00000000,0.15846470,0.15846470
2639.00000000,0.15697259,0.15697259
2640.00000000,0.15552284,0.15552284
2641.00000000,0.15411708,0.15411708
2642.00000000,0.15275688,0.15275688
2643.00000000,0.15144375,0.15144375
2644.00000000,0.15017918,0.15017918
2645.00000000,0.14896456,0.14896456
2646.00000000,0.14780125,0.14780125
2647.00000000,0.14669055,0.14669055
2648.00000000,0.14563370,0.14563370
2649.00000000,0.14463188,0.14463188
2650.00000000,0.14368620,0.14368620
2651.00000000,0.14279771,0.14279771
2652.00000000,0.14196740,0.14196740
2653.00000000,0.14119619,0.14119619
2654.00000000,0.14048494,0.14048494
2655.00000000,0.13983444,0.13983444
2656.00000000,0.13924540,0.13924540
2657.00000000,0.13871847,0.13871847
2658.00000000,0.13825424,0.13825424
2659.00000000,0.13785322,0.13785322
2660.00000000,0.13751584,0.13751584
2661.00000000,0.13724248,0.13724248
2662.00000000,0.13703342,0.13703342
2663.00000000,0.13688889,0.13688889
2664.00000000,0.13680905,0.13680905
2665.00000000,0.13679397,0.13679397
2666.00000000,0.13684366,0.13684366
2667.00000000,0.13695804,0.13695804
2668.00000000,0.13713699,0.13713699
2669.00000000,0.13738029,0.13738029
2670.00000000,0.13768766,0.13768766
2671.00000000,0.13805874,0.13805874
2672.00000000,0.13849311,0.13849311
2673.00000000,0.13899026,0.13899026
2674.00000000,0.13954964,0.13954964
2675.00000000,0.14017060,0.14017060
2676.00000000,0.14085244,0.14085244
2677.00000000,0.14159438,0.14159438
2678.00000000,0.14239559,0.14239559
2679.00000000,0.14325516,0.14325516
2680.00000000,0.14417211,0.14417211
2681.00000000,0.14514541,0.14514541
2682.00000000,0.14617395,0.14617395
2683.00000000,0.14725659,0.14725659
2684.00000000,0.14839210,0.14839210
2685.00000000,0.14957920,0.14957920
2686.00000000,0.15081655,0.15081655
2687.00000000,0.15210275,0.15210275
2688.00000000,0.15343637,0.15343637
2689.00000000,0.15481591,0.15481591
2690.00000000,0.15623980,0.15623980
2691.00000000,0.15770646,0.15770646
2692.00000000,0.15921423,0.15921423
2693.00000000,0.16076142,0.16076142
2694.00000000,0.16234629,0.16234629
2695.00000000,0.16396708,0.16396708
2696.00000000,0.16562194,0.16562194
2697.00000000,0.16730905,0.16730905
2698.00000000,0.16902649,0.16902649
2699.00000000,0.17077235,0.17077235
2700.00000000,0.17254467,0.17254467
2701.00000000,0.17434146,0.17434146
2702.00000000,0.17616072,0.17616072
2703.00000000,0.17800041,0.17800041
2704.00000000,0.17985846,0.17985846
2705.00000000,0.18173280,0.18173280
2706.00000000,0.18362134,0.18362134
2707.00000000,0.18552196,0.18552196
2708.00000000,0.18743254,0.18743254
2709.00000000,0.18935094,0.18935094
2710.00000000,0.19127502,0.19127502
2711.00000000,0.19320263,0.19320263
2712.00000000,0.19513162,0.19513162
2713.00000000,0.19705983,0.19705983
2714.00000000,0.19898512,0.19898512
2715.00000000,0.20090533,0.20090533
2716.00000000,0.20281833,0.20281833
2717.00000000,0.20472198,0.20472198
2718.00000000,0.20661415,0.20661415
2719.00000000,0.20849275,0.20849275
2720.00000000,0.21035568,0.21035568
2721.00000000,0.21220086,0.21220086
2722.00000000,0.21402624,0.21402624
2723.00000000,0.21582979,0.21582979
2724.00000000,0.21760950,0.21760950
2725.00000000,0.21936340,0.21936340
2726.00000000,0.22108952,0.22108952
2727.00000000,0.22278597,0.22278597
2728.00000000,0.22445084,0.22445084
2729.00000000,0.22608230,0.22608230
2730.00000000,0.22767853,0.22767853
2731.00000000,0.22923776,0.22923776
2732.00000000,0.23075826,0.23075826
2733.00000000,0.23223835,0.23223835
2734.00000000,0.23367639,0.23367639
2735.00000000,0.23507078,0.23507078
2736.00000000,0.23641999,0.23641999
2737.00000000,0.23772252,0.23772252
2738.00000000,0.23897693,0.23897693
2739.00000000,0.24018184,0.24018184
2740.00000000,0.24133592,0.24133592
2741.00000000,0.24243789,0.24243789
2742.00000000,0.24348655,0.24348655
2743.00000000,0.24448073,0.24448073
2744.00000000,0.24541935,0.24541935
2745.00000000,0.24630138,0.24630138
2746.00000000,0.24712585,0.24712585
2747.00000000,0.24789186,0.24789186
2748.00000000,0.24859857,0.24859857
2749.00000000,0.24924521,0.24924521
2750.00000000,0.24983109,0.24983109
2751.00000000,0.25035556,0.25035556
2752.00000000,0.25081806,0.25081806
2753.00000000,0.25121810,0.25121810
2754.00000000,0.25155524,0.25155524
2755.00000000,0.25182914,0.25182914
2756.00000000,0.25203951,0.25203951
2757.00000000,0.25218613,0.25218613
2758.00000000,0.25226887,0.25226887
2759.00000000,0.25228764,0.25228764
2760.00000000,0.25224246,0.25224246
2761.00000000,0.25213339,0.25213339
2762.00000000,0.25196057,0.25196057
2763.00000000,0.25172423,0.25172423
2764.00000000,0.25142464,0.25142464
2765.00000000,0.25106216,0.25106216
2766.00000000,0.25063722,0.25063722
2767.00000000,0.25015032,0.25015032
2768.00000000,0.24960201,0.24960201
2769.00000000,0.24899293,0.24899293
2770.00000000,0.24832378,0.24832378
2771.00000000,0.24759533,0.24759533
2772.00000000,0.24680842,0.24680842
2773.00000000,0.24596394,0.24596394
2774.00000000,0.24506285,0.24506285
2775.00000000,0.24410618,0.24410618
2776.00000000,0.24309502,0.24309502
2777.00000000,0.24203052,0.24203052
2778.00000000,0.24091388,0.24091388
2779.00000000,0.23974637,0.23974637
2780.00000000,0.23852932,0.23852932
2781.00000000,0.23726409,0.23726409
2782.00000000,0.23595211,0.23595211
2783.00000000,0.23459488,0.23459488
2784.00000000,0.23319392,0.23319392
2785.00000000,0.23175081,0.23175081
2786.00000000,0.23026719,0.23026719
2787.00000000,0.22874471,0.22874471
2788.00000000,0.22718510,0.22718510
2789.00000000,0.22559012,0.22559012
2790.00000000,0.22396155,0.22396155
2791.00000000,0.22230123,0.22230123
2792.00000000,0.22061103,0.22061103
2793.00000000,0.21889285,0.21889285
2794.00000000,0.21714861,0.21714861
2795.00000000,0.21538028,0.21538028
2796.00000000,0.21358983,0.21358983
2797.00000000,0.21177929,0.21177929
2798.00000000,0.20995069,0.20995069
2799.00000000,0.20810606,0.20810606
2800.00000000,0.20624749,0.20624749
2801.00000000,0.20437705,0.20437705
2802.00000000,0.20249685,0.20249685
2803.00000000,0.20060898,0.20060898
2804.00000000,0.19871556,0.19871556
2805.00000000,0.19681872,0.19681872
2806.00000000,0.19492057,0.19492057
2807.00000000,0.19302325,0.19302325
2808.00000000,0.19112887,0.19112887
2809.00000000,0.18923955,0.18923955
2810.00000000,0.18735740,0.18735740
2811.00000000,0.18548453,0.18548453
2812.00000000,0.18362304,0.18362304
2813.00000000,0.18177500,0.18177500
2814.00000000,0.17994248,0.17994248
2815.00000000,0.17812752,0.17812752
2816.00000000,0.17633215,0.17633215
2817.00000000,0.17455838,0.17455838
2818.00000000,0.17280818,0.17280818
2819.00000000,0.17108351,0.17108351
2820.00000000,0.16938628,0.16938628
2821.00000000,0.16771841,0.16771841
2822.00000000,0.16608173,0.16608173
2823.00000000,0.16447809,0.16447809
2824.00000000,0.16290925,0.16290925
2825.00000000,0.16137698,0.16137698
2826.00000000,0.15988298,0.15988298
2827.00000000,0.15842891,0.15842891
2828.00000000,0.15701639,0.15701639
2829.00000000,0.15564698,0.15564698
2830.00000000,0.15432223,0.15432223
2831.00000000,0.15304359,0.15304359
2832.00000000,0.15181249,0.15181249
2833.00000000,0.15063029,0.15063029
2834.00000000,0.14949831,0.14949831
2835.00000000,0.14841781,0.14841781
2836.00000000,0.14738998,0.14738998
2837.00000000,0.14641597,0.14641597
2838.00000000,0.14549685,0.14549685
2839.00000000,0.14463364,0.14463364
2840.00000000,0.14382730,0.14382730
2841.00000000,0.14307871,0.14307871
2842.00000000,0.14238871,0.14238871
2843.00000000,0.14175805,0.14175805
2844.00000000,0.14118744,0.14118744
2845.00000000,0.14067750,0.14067750
2846.00000000,0.14022879,0.14022879
2847.00000000,0.13984180,0.13984180
2848.00000000,0.13951696,0.13951696
2849.00000000,0.13925461,0.13925461
2850.00000000,0.13905505,0.13905505
2851.00000000,0.13891849,0.13891849
2852.00000000,0.13884506,0.13884506
2853.00000000,0.13883485,0.13883485
2854.00000000,0.13888786,0.13888786
2855.00000000,0.13900401,0.13900401
2856.00000000,0.13918318,0.13918318
2857.00000000,0.13942514,0.13942514
2858.00000000,0.13972963,0.13972963
2859.00000000,0.14009630,0.14009630
2860.00000000,0.14052472,0.14052472
2861.00000000,0.14101442,0.14101442
2862.00000000,0.14156484,0.14156484
2863.00000000,0.14217535,0.14217535
2864.00000000,0.14284527,0.14284527
2865.00000000,0.14357385,0.14357385
2866.00000000,0.14436027,0.14436027
2867.00000000,0.14520363,0.14520363
2868.00000000,0.14610301,0.14610301
2869.00000000,0.14705737,0.14705737
2870.00000000,0.14806567,0.14806567
2871.00000000,0.14912676,0.14912676
2872.00000000,0.15023945,0.15023945
2873.00000000,0.15140251,0.15140251
2874.00000000,0.15261463,0.15261463
2875.00000000,0.15387445,0.15387445
2876.00000000,0.15518057,0.15518057
2877.00000000,0.15653152,0.15653152
2878.00000000,0.15792581,0.15792581
2879.00000000,0.15936186,0.15936186
2880.00000000,0.16083807,0.16083807
2881.00000000,0.16235280,0.16235280
2882.00000000,0.16390437,0.16390437
2883.00000000,0.16549102,0.16549102
2884.00000000,0.16711101,0.16711101
2885.00000000,0.16876251,0.16876251
2886.00000000,0.17044369,0.17044369
2887.00000000,0.17215268,0.17215268
2888.00000000,0.17388758,0.17388758
2889.00000000,0.17564644,0.17564644
2890.00000000,0.17742731,0.17742731
2891.00000000,0.17922821,0.17922821
2892.00000000,0.18104713,0.18104713
2893.00000000,0.18288205,0.18288205
2894.00000000,0.18473093,0.18473093
2895.00000000,0.18659171,0.18659171
2896.00000000,0.18846232,0.18846232
2897.00000000,0.19034068,0.19034068
2898.00000000,0.19222471,0.19222471
2899.00000000,0.19411231,0.19411231
2900.00000000,0.19600137,0.19600137
2901.00000000,0.19788982,0.19788982
2902.00000000,0.19977553,0.19977553
2903.00000000,0.20165644,0.20165644
2904.00000000,0.20353043,0.20353043
2905.00000000,0.20539545,0.20539545
2906.00000000,0.20724940,0.20724940
2907.00000000,0.20909025,0.20909025
2908.00000000,0.21091595,0.21091595
2909.00000000,0.21272447,0.21272447
2910.00000000,0.21451381,0.21451381
2911.00000000,0.21628199,0.21628199
2912.00000000,0.21802705,0.21802705
2913.00000000,0.21974706,0.21974706
2914.00000000,0.22144010,0.22144010
2915.00000000,0.22310432,0.22310432
2916.00000000,0.22473786,0.22473786
2917.00000000,0.22633892,0.22633892
2918.00000000,0.22790573,0.22790573
2919.00000000,0.22943657,0.22943657
2920.00000000,0.23092973,0.23092973
2921.00000000,0.23238357,0.23238357
2922.00000000,0.23379648,0.23379648
2923.00000000,0.23516691,0.23516691
2924.00000000,0.23649334,0.23649334
2925.00000000,0.23777432,0.23777432
2926.00000000,0.23900842,0.23900842
2927.00000000,0.24019430,0.24019430
2928.00000000,0.24133065,0.24133065
2929.00000000,0.24241622,0.24241622
2930.00000000,0.24344981,0.24344981
2931.00000000,0.24443030,0.24443030
2932.00000000,0.24535660,0.24535660
2933.00000000,0.24622771,0.24622771
2934.00000000,0.24704266,0.24704266
2935.00000000,0.24780058,0.24780058
2936.00000000,0.24850063,0.24850063
2937.00000000,0.24914204,0.24914204
2938.00000000,0.24972414,0.24972414
2939.00000000,0.25024627,0.25024627
2940.00000000,0.25070789,0.25070789
2941.00000000,0.25110849,0.25110849
2942.00000000,0.25144765,0.25144765
2943.00000000,0.25172500,0.25172500
2944.00000000,0.25194025,0.25194025
2945.00000000,0.25209319,0.25209319
2946.00000000,0.25218365,0.25218365
2947.00000000,0.25221157,0.25221157
2948.00000000,0.25217691,0.25217691
2949.00000000,0.25207975,0.25207975
2950.00000000,0.25192019,0.25192019
2951.00000000,0.25169845,0.25169845
2952.00000000,0.25141478,0.25141478
2953.00000000,0.25106951,0.25106951
2954.00000000,0.25066305,0.25066305
2955.00000000,0.25019587,0.25019587
2956.00000000,0.24966849,0.24966849
2957.00000000,0.24908153,0.24908153
2958.00000000,0.24843566,0.24843566
2959.00000000,0.24773160,0.24773160
2960.00000000,0.24697016,0.24697016
2961.00000000,0.24615220,0.24615220
2962.00000000,0.24527865,0.24527865
2963.00000000,0.24435049,0.24435049
2964.00000000,0.24336877,0.24336877
2965.00000000,0.24233459,0.24233459
2966.00000000,0.24124913,0.24124913
2967.00000000,0.24011359,0.24011359
2968.00000000,0.23892927,0.23892927
2969.00000000,0.23769749,0.23769749
2970.00000000,0.23641963,0.23641963
2971.00000000,0.23509713,0.23509713
2972.00000000,0.23373147,0.23373147
2973.00000000,0.23232418,0.23232418
2974.00000000,0.23087684,0.23087684
2975.00000000,0.22939106,0.22939106
2976.00000000,0.22786853,0.22786853
2977.00000000,0.22631092,0.22631092
2978.00000000,0.22472000,0.22472000
2979.00000000,0.22309754,0.22309754
2980.00000000,0.22144535,0.22144535
2981.00000000,0.21976528,0.21976528
2982.00000000,0.21805920,0.21805920
2983.00000000,0.21632903,0.21632903
2984.00000000,0.21457668,0.21457668
2985.00000000,0.21280413,0.21280413
2986.00000000,0.21101335,0.21101335
2987.00000000,0.20920633,0.20920633
2988.00000000,0.20738509,0.20738509
2989.00000000,0.20555166,0.20555166
2990.00000000,0.20370808,0.20370808
2991.00000000,0.20185642,0.20185642
2992.00000000,0.19999873,0.19999873
2993.00000000,0.19813708,0.19813708
2994.00000000,0.19627355,0.19627355
2995.00000000,0.19441021,0.19441021
2996.00000000,0.19254914,0.19254914
2997.00000000,0.19069240,0.19069240
2998.00000000,0.18884207,0.18884207
2999.00000000,0.18700019,0.18700019
3000.00000000,0.18516883,0.18516883
3001.00000000,0.18335002,0.18335002
3002.00000000,0.18154578,0.18154578
3003.00000000,0.17975811,0.17975811
3004.00000000,0.17798900,0.17798900
3005.00000000,0.17624042,0.17624042
3006.00000000,0.17451432,0.17451432
3007.00000000,0.17281260,0.17281260
3008.00000000,0.17113716,0.17113716
3009.00000000,0.16948986,0.16948986
3010.00000000,0.16787252,0.16787252
3011.00000000,0.16628695,0.16628695
3012.00000000,0.16473489,0.16473489
3013.00000000,0.16321808,0.16321808
3014.00000000,0.16173819,0.16173819
3015.00000000,0.16029687,0.16029687
3016.00000000,0.15889571,0.15889571
3017.00000000,0.15753627,0.15753627
3018.00000000,0.15622004,0.15622004
3019.00000000,0.15494850,0.15494850
3020.00000000,0.15372304,0.15372304
3021.00000000,0.15254503,0.15254503
3022.00000000,0.15141576,0.15141576
3023.00000000,0.15033649,0.15033649
3024.00000000,0.14930841,0.14930841
3025.00000000,0.14833265,0.14833265
3026.00000000,0.14741030,0.14741030
3027.00000000,0.14654237,0.14654237
3028.00000000,0.14572982,0.14572982
3029.00000000,0.14497354,0.14497354
3030.00000000,0.14427437,0.14427437
3031.00000000,0.14363308,0.14363308
3032.00000000,0.14305037,0.14305037
3033.00000000,0.14252689,0.14252689
3034.00000000,0.14206321,0.14206321
3035.00000000,0.14165983,0.14165983
3036.00000000,0.14131720,0.14131720
3037.00000000,0.14103569,0.14103569
3038.00000000,0.14081561,0.14081561
3039.00000000,0.14065719,0.14065719
3040.00000000,0.14056061,0.14056061
3041.00000000,0.14052596,0.14052596
3042.00000000,0.14055327,0.14055327
3043.00000000,0.14064251,0.14064251
3044.00000000,0.14079357,0.14079357
3045.00000000,0.14100627,0.14100627
3046.00000000,0.14128038,0.14128038
3047.00000000,0.14161558,0.14161558
3048.00000000,0.14201149,0.14201149
3049.00000000,0.14246767,0.14246767
3050.00000000,0.14298361,0.14298361
3051.00000000,0.14355872,0.14355872
3052.00000000,0.14419236,0.14419236
3053.00000000,0.14488382,0.14488382
3054.00000000,0.14563232,0.14563232
3055.00000000,0.14643704,0.14643704
3056.00000000,0.14729708,0.14729708
3057.00000000,0.14821146,0.14821146
3058.00000000,0.14917918,0.14917918
3059.00000000,0.15019915,0.15019915
3060.00000000,0.15127024,0.15127024
3061.00000000,0.15239125,0.15239125
3062.00000000,0.15356093,0.15356093
3063.00000000,0.15477799,0.15477799
3064.00000000,0.15604107,0.15604107
3065.00000000,0.15734877,0.15734877
3066.00000000,0.15869962,0.15869962
3067.00000000,0.16009213,0.16009213
3068.00000000,0.16152475,0.16152475
3069.00000000,0.16299589,0.16299589
3070.00000000,0.16450391,0.16450391
3071.00000000,0.16604714,0.16604714
3072.00000000,0.16762386,0.16762386
3073.00000000,0.16923233,0.16923233
3074.00000000,0.17087076,0.17087076
3075.00000000,0.17253733,0.17253733
3076.00000000,0.17423019,0.17423019
3077.00000000,0.17594747,0.17594747
3078.00000000,0.17768726,0.17768726
3079.00000000,0.17944762,0.17944762
3080.00000000,0.18122662,0.18122662
3081.00000000,0.18302227,0.18302227
3082.00000000,0.18483259,0.18483259
3083.00000000,0.18665557,0.18665557
3084.00000000,0.18848920,0.18848920
3085.00000000,0.19033143,0.19033143
3086.00000000,0.19218024,0.19218024
3087.00000000,0.19403357,0.19403357
3088.00000000,0.19588937,0.19588937
3089.00000000,0.19774560,0.19774560
3090.00000000,0.19960018,0.19960018
3091.00000000,0.20145109,0.20145109
3092.00000000,0.20329625,0.20329625
3093.00000000,0.20513365,0.20513365
3094.00000000,0.20696124,0.20696124
3095.00000000,0.20877700,0.20877700
3096.00000000,0.21057893,0.21057893
3097.00000000,0.21236504,0.21236504
3098.00000000,0.21413335,0.21413335
3099.00000000,0.21588191,0.21588191
3100.00000000,0.21760880,0.21760880
3101.00000000,0.21931209,0.21931209
3102.00000000,0.22098993,0.22098993
3103.00000000,0.22264044,0.22264044
3104.00000000,0.22426182,0.22426182
3105.00000000,0.22585227,0.22585227
3106.00000000,0.22741004,0.22741004
3107.00000000,0.22893342,0.22893342
3108.00000000,0.23042072,0.23042072
3109.00000000,0.23187032,0.23187032
3110.00000000,0.23328060,0.23328060
3111.00000000,0.23465003,0.23465003
3112.00000000,0.23597709,0.23597709
3113.00000000,0.23726032,0.23726032
3114.00000000,0.23849832,0.23849832
3115.00000000,0.23968972,0.23968972
3116.00000000,0.24083322,0.24083322
3117.00000000,0.24192756,0.24192756
3118.00000000,0.24297154,0.24297154
3119.00000000,0.24396402,0.24396402
3120.00000000,0.24490391,0.24490391
3121.00000000,0.24579019,0.24579019
3122.00000000,0.24662187,0.24662187
3123.00000000,0.24739807,0.24739807
3124.00000000,0.24811792,0.24811792
3125.00000000,0.24878064,0.24878064
3126.00000000,0.24938552,0.24938552
3127.00000000,0.24993190,0.24993190
3128.00000000,0.25041919,0.25041919
3129.00000000,0.25084685,0.25084685
3130.00000000,0.25121444,0.25121444
3131.00000000,0.25152156,0.25152156
3132.00000000,0.25176788,0.25176788
3133.00000000,0.25195315,0.25195315
3134.00000000,0.25207717,0.25207717
3135.00000000,0.25213982,0.25213982
3136.00000000,0.25214104,0.25214104
3137.00000000,0.25208086,0.25208086
3138.00000000,0.25195934,0.25195934
3139.00000000,0.25177665,0.25177665
3140.00000000,0.25153299,0.25153299
3141.00000000,0.25122864,0.25122864
3142.00000000,0.25086397,0.25086397
3143.00000000,0.25043939,0.25043939
3144.00000000,0.24995539,0.24995539
3145.00000000,0.24941250,0.24941250
3146.00000000,0.24881136,0.24881136
3147.00000000,0.24815263,0.24815263
3148.00000000,0.24743707,0.24743707
3149.00000000,0.24666547,0.24666547
3150.00000000,0.24583870,0.24583870
3151.00000000,0.24495771,0.24495771
3152.00000000,0.24402346,0.24402346
3153.00000000,0.24303701,0.24303701
3154.00000000,0.24199947,0.24199947
3155.00000000,0.24091200,0.24091200
3156.00000000,0.23977581,0.23977581
3157.00000000,0.23859217,0.23859217
3158.00000000,0.23736241,0.23736241
3159.00000000,0.23608789,0.23608789
3160.00000000,0.23477005,0.23477005
3161.00000000,0.23341035,0.23341035
3162.00000000,0.23201031,0.23201031
3163.00000000,0.23057149,0.23057149
3164.00000000,0.22909549,0.22909549
3165.00000000,0.22758396,0.22758396
3166.00000000,0.22603857,0.22603857
3167.00000000,0.22446106,0.22446106
3168.00000000,0.22285317,0.22285317
3169.00000000,0.22121670,0.22121670
3170.00000000,0.21955346,0.21955346
3171.00000000,0.21786531,0.21786531
3172.00000000,0.21615412,0.21615412
3173.00000000,0.21442179,0.21442179
3174.00000000,0.21267025,0.21267025
3175.00000000,0.21090145,0.21090145
3176.00000000,0.20911734,0.20911734
3177.00000000,0.20731992,0.20731992
3178.00000000,0.20551117,0.20551117
3179.00000000,0.20369311,0.20369311
3180.00000000,0.20186774,0.20186774
3181.00000000,0.20003711,0.20003711
3182.00000000,0.19820323,0.19820323
3183.00000000,0.19636814,0.19636814
3184.00000000,0.19453388,0.19453388
3185.00000000,0.19270249,0.19270249
3186.00000000,0.19087598,0.19087598
3187.00000000,0.18905639,0.18905639
3188.00000000,0.18724573,0.18724573
3189.00000000,0.18544601,0.18544601
3190.00000000,0.18365923,0.18365923
3191.00000000,0.18188735,0.18188735
3192.00000000,0.18013235,0.18013235
3193.00000000,0.17839617,0.17839617
3194.00000000,0.17668072,0.17668072
3195.00000000,0.17498791,0.17498791
3196.00000000,0.17331962,0.17331962
3197.00000000,0.17167768,0.17167768
3198.00000000,0.17006391,0.17006391
3199.00000000,0.16848011,0.16848011
3200.00000000,0.16692801,0.16692801
3201.00000000,0.16540934,0.16540934
3202.00000000,0.16392577,0.16392577
3203.00000000,0.16247895,0.16247895
3204.00000000,0.16107047,0.16107047
3205.00000000,0.15970189,0.15970189
3206.00000000,0.15837472,0.15837472
3207.00000000,0.15709043,0.15709043
3208.00000000,0.15585043,0.15585043
3209.00000000,0.15465610,0.15465610
3210.00000000,0.15350874,0.15350874
3211.00000000,0.15240963,0.15240963
3212.00000000,0.15135998,0.15135998
3213.00000000,0.15036095,0.15036095
3214.00000000,0.14941363,0.14941363
3215.00000000,0.14851907,0.14851907
3216.00000000,0.14767825,0.14767825
3217.00000000,0.14689211,0.14689211
3218.00000000,0.14616150,0.14616150
3219.00000000,0.14548722,0.14548722
3220.00000000,0.14487003,0.14487003
3221.00000000,0.14431059,0.14431059
3222.00000000,0.14380952,0.14380952
3223.00000000,0.14336737,0.14336737
3224.00000000,0.14298462,0.14298462
3225.00000000,0.14266169,0.14266169
3226.00000000,0.14239893,0.14239893
3227.00000000,0.14219662,0.14219662
3228.00000000,0.14205499,0.14205499
3229.00000000,0.14197419,0.14197419
3230.00000000,0.14195429,0.14195429
3231.00000000,0.14199532,0.14199532
3232.00000000,0.14209722,0.14209722
3233.00000000,0.14225987,0.14225987
3234.00000000,0.14248310,0.14248310
3235.00000000,0.14276664,0.14276664
3236.00000000,0.14311017,0.14311017
3237.00000000,0.14351332,0.14351332
3238.00000000,0.14397563,0.14397563
3239.00000000,0.14449659,0.14449659
3240.00000000,0.14507560,0.14507560
3241.00000000,0.14571203,0.14571203
3242.00000000,0.14640517,0.14640517
3243.00000000,0.14715425,0.14715425
3244.00000000,0.14795843,0.14795843
3245.00000000,0.14881682,0.14881682
3246.00000000,0.14972846,0.14972846
3247.00000000,0.15069234,0.15069234
3248.00000000,0.15170740,0.15170740
3249.00000000,0.15277251,0.15277251
3250.00000000,0.15388647,0.15388647
3251.00000000,0.15504807,0.15504807
3252.00000000,0.15625601,0.15625601
3253.00000000,0.15750895,0.15750895
3254.00000000,0.15880550,0.15880550
3255.00000000,0.16014424,0.16014424
3256.00000000,0.16152366,0.16152366
3257.00000000,0.16294226,0.16294226
3258.00000000,0.16439845,0.16439845
3259.00000000,0.16589062,0.16589062
3260.00000000,0.16741713,0.16741713
3261.00000000,0.16897629,0.16897629
3262.00000000,0.17056636,0.17056636
3263.00000000,0.17218559,0.17218559
3264.00000000,0.17383220,0.17383220
3265.00000000,0.17550435,0.17550435
3266.00000000,0.17720020,0.17720020
3267.00000000,0.17891788,0.17891788
3268.00000000,0.18065549,0.18065549
3269.00000000,0.18241111,0.18241111
3270.00000000,0.18418280,0.18418280
3271.00000000,0.18596860,0.18596860
3272.00000000,0.18776654,0.18776654
3273.00000000,0.18957463,0.18957463
3274.00000000,0.19139088,0.19139088
3275.00000000,0.19321329,0.19321329
3276.00000000,0.19503984,0.19503984
3277.00000000,0.19686851,0.19686851
3278.00000000,0.19869729,0.19869729
3279.00000000,0.20052416,0.20052416
3280.00000000,0.20234711,0.20234711
3281.00000000,0.20416413,0.20416413
3282.00000000,0.20597321,0.20597321
3283.00000000,0.20777235,0.20777235
3284.00000000,0.20955958,0.20955958
3285.00000000,0.21133293,0.21133293
3286.00000000,0.21309043,0.21309043
3287.00000000,0.21483017,0.21483017
3288.00000000,0.21655021,0.21655021
3289.00000000,0.21824867,0.21824867
3290.00000000,0.21992367,0.21992367
3291.00000000,0.22157337,0.22157337
3292.00000000,0.22319596,0.22319596
3293.00000000,0.22478965,0.22478965
3294.00000000,0.22635269,0.22635269
3295.00000000,0.22788336,0.22788336
3296.00000000,0.22937997,0.22937997
3297.00000000,0.23084089,0.23084089
3298.00000000,0.23226450,0.23226450
3299.00000000,0.23364924,0.23364924
3300.00000000,0.23499360,0.23499360
3301.00000000,0.23629609,0.23629609
3302.00000000,0.23755529,0.23755529
3303.00000000,0.23876981,0.23876981
3304.00000000,0.23993833,0.23993833
3305.00000000,0.24105956,0.24105956
3306.00000000,0.24213228,0.24213228
3307.00000000,0.24315530,0.24315530
3308.00000000,0.24412752,0.24412752
3309.00000000,0.24504787,0.24504787
3310.00000000,0.24591533,0.24591533
3311.00000000,0.24672898,0.24672898
3312.00000000,0.24748791,0.24748791
3313.00000000,0.24819131,0.24819131
3314.00000000,0.24883840,0.24883840
3315.00000000,0.24942848,0.24942848
3316.00000000,0.24996092,0.24996092
3317.00000000,0.25043513,0.25043513
3318.00000000,0.25085061,0.25085061
3319.00000000,0.25120690,0.25120690
3320.00000000,0.25150364,0.25150364
3321.00000000,0.25174049,0.25174049
3322.00000000,0.25191721,0.25191721
3323.00000000,0.25203362,0.25203362
3324.00000000,0.25208961,0.25208961
3325.00000000,0.25208511,0.25208511
3326.00000000,0.25202016,0.25202016
3327.00000000,0.25189483,0.25189483
3328.00000000,0.25170927,0.25170927
3329.00000000,0.25146370,0.25146370
3330.00000000,0.25115840,0.25115840
3331.00000000,0.25079373,0.25079373
3332.00000000,0.25037010,0.25037010
3333.00000000,0.24988798,0.24988798
3334.00000000,0.24934792,0.24934792
3335.00000000,0.24875053,0.24875053
3336.00000000,0.24809648,0.24809648
3337.00000000,0.24738651,0.24738651
3338.00000000,0.24662140,0.24662140
3339.00000000,0.24580202,0.24580202
3340.00000000,0.24492928,0.24492928
3341.00000000,0.24400415,0.24400415
3342.00000000,0.24302768,0.24302768
3343.00000000,0.24200093,0.24200093
3344.00000000,0.24092507,0.24092507
3345.00000000,0.23980129,0.23980129
3346.00000000,0.23863084,0.23863084
3347.00000000,0.23741501,0.23741501
3348.00000000,0.23615517,0.23615517
3349.00000000,0.23485272,0.23485272
3350.00000000,0.23350909,0.23350909
3351.00000000,0.23212579,0.23212579
3352.00000000,0.23070435,0.23070435
3353.00000000,0.22924635,0.22924635
3354.00000000,0.22775340,0.22775340
3355.00000000,0.22622716,0.22622716
3356.00000000,0.22466932,0.22466932
3357.00000000,0.22308162,0.22308162
3358.00000000,0.22146581,0.22146581
3359.00000000,0.21982368,0.21982368
3360.00000000,0.21815705,0.21815705
3361.00000000,0.21646778,0.21646778
3362.00000000,0.21475772,0.21475772
3363.00000000,0.21302877,0.21302877
3364.00000000,0.21128285,0.21128285
3365.00000000,0.20952189,0.20952189
3366.00000000,0.20774784,0.20774784
3367.00000000,0.20596267,0.20596267
3368.00000000,0.20416834,0.20416834
3369.00000000,0.20236684,0.20236684
3370.00000000,0.20056016,0.20056016
